Fecha;Dia;Mes;anio;Temperatura_Abrigo_150cm_Media;Temperatura_Abrigo_150cm_Maxima;Temperatura_Abrigo_150cm_Minima;Precipitacion_Pluviometrica;Granizo;Nieve;Helada;Clasificacion Heladas;Heliofania_Efectiva;Heliofania_Relativa;Tesion_Vapor_Media;Humedad_Media;Rocio_Medio;Velocidad_Viento_200cm_Media;Direccion_Viento_200cm;Velocidad_Viento_1000cm_Media;Radiacion_Global;Evapotranspiracion_Potencial;Horas_Frio
17/8/1970;17;8;1970;12,10;20,3;3,9;0;0;0;0;0;6,9;64;5;33;-2,6;4;;5;10.7;1.6;4,54
18/8/1970;18;8;1970;9,70;17,1;2,3;0;0;0;0;0;6,2;57;4,4;32;-4,7;19,2;;24;10.1;3.5;7,62
19/8/1970;19;8;1970;10,00;16,1;3,9;0;0;0;0;0;4,7;43;2,9;25;-10,6;29,6;;37;8.6;5.8;6,10
20/8/1970;20;8;1970;7,45;17,8;-2,90;0;0;0;1;2;9,8;91;2,2;25;-14,3;19,2;;24;14.2;3.9;11,48
21/8/1970;21;8;1970;7,00;18,9;-4,90;0;0;0;1;3;9,8;90;2,6;21;-13,3;0;;0;14.2;0.9;12,00
22/8/1970;22;8;1970;7,20;16,2;-1,80;0;0;0;1;1;9,8;89;2,9;29;-10;19,2;;24;14.3;3.5;11,73
23/8/1970;23;8;1970;9,65;17;2,3;0;0;0;0;0;7,5;68;2,5;19;-11,6;19,2;;24;11.9;4.2;7,67
24/8/1970;24;8;1970;8,00;16;0;0;0;0;0;0;10;92;2,5;20;-11,6;19,2;;24;14.9;3.8;10,50
25/8/1970;25;8;1970;8,85;15,4;2,3;0;0;0;0;0;7,7;69;2,8;33;-10,3;4;;5;12.3;1.7;8,61
26/8/1970;26;8;1970;9,10;18;0,2;0;0;0;0;0;8,4;76;2,8;23;-9,9;4;;5;13.3;1.7;9,17
27/8/1970;27;8;1970;9,00;18,8;-0,80;0;0;0;1;1;6,4;58;4,2;27;-8;4;;5;11.2;1.6;9,55
28/8/1970;28;8;1970;9,95;16,9;3;0;0;0;0;0;9,1;81;5,4;50;-1,5;4;;5;14.2;1.6;6,91
29/8/1970;29;8;1970;9,65;21,7;-2,40;0;0;0;1;2;7,4;66;4;38;-5,7;4;;5;12.5;1.7;9,36
30/8/1970;30;8;1970;8,55;19,7;-2,60;0;0;0;1;2;1,6;13;2,9;21;-19,3;0;;0;5.8;1.4;10,33
31/8/1970;31;8;1970;12,90;21,2;4,6;0;0;0;0;0;1,9;16;5;34;-2,9;0;;0;6.3;1.5;3,47
1/9/1970;1;9;1970;13,45;22;4,9;0;0;0;0;0;8,2;73;5,1;32;-3;1,6;;2;13.8;1.6;2,95
2/9/1970;2;9;1970;12,00;23;1;0;0;0;0;0;1,7;13;5,3;35;-1,9;0;;0;6.0;1.4;6,55
3/9/1970;3;9;1970;13,95;22,9;5;0;0;0;0;0;4,1;36;5,1;30;-2,8;4;;5;9.2;2.2;2,68
4/9/1970;4;9;1970;13,85;23,9;3,8;0;0;0;0;0;10,1;88;4,5;30;-4,3;4;;5;16.3;2.1;3,82
5/9/1970;5;9;1970;13,40;24;2,8;0;0;0;0;0;9,9;86;5,4;32;-1,7;0;;0;16.2;1.5;4,75
6/9/1970;6;9;1970;14,00;23,2;4,8;0;0;0;0;0;8,9;78;4,3;26;-5,1;0;;0;15.2;1.5;2,87
7/9/1970;7;9;1970;12,55;25;0,1;0;0;0;0;0;10,6;92;3,7;29;-6,7;4;;5;17.3;2.1;6,65
8/9/1970;8;9;1970;15,55;27,9;3,2;0;0;0;0;0;7,4;64;4,2;24;-5,1;6,4;;8;13.6;2.9;3,69
9/9/1970;9;9;1970;13,95;22;5,9;0;0;0;0;0;3,8;33;6,5;39;0,8;4;;5;9.3;2.2;1,64
10/9/1970;10;9;1970;14,10;19,3;8,9;0;0;0;0;0;8,5;73;6,8;42;1,6;4;;5;15.2;2.3;0,00
11/9/1970;11;9;1970;12,50;20,1;4,9;0;0;0;0;0;8;68;8,1;49;4;1,6;;2;14.6;1.8;3,32
12/9/1970;12;9;1970;13,05;19;7,1;0;0;0;0;0;9;77;2,9;21;-10,5;4;;5;16.1;2.4;0,00
13/9/1970;13;9;1970;10,15;18,2;2,1;0;0;0;0;0;5;42;1,8;15;-15,6;0;;0;11.0;1.6;7,30
14/9/1970;14;9;1970;12,45;25;-0,10;0;0;0;1;1;7;59;2,6;20;-11,2;19,2;;24;13.7;5.3;6,79
15/9/1970;15;9;1970;15,30;28,4;2,2;0;0;0;0;0;2,2;18;3,1;23;-11,7;29,6;;37;7.6;7.9;4,40
16/9/1970;16;9;1970;14,25;23,2;5,3;0;0;0;0;0;9,9;83;4,4;20;-4,5;29,6;;37;17.6;7.0;2,28
17/9/1970;17;9;1970;12,35;23,9;0,8;0;0;0;0;0;5,2;43;7,8;55;3;0;;0;11.6;1.6;6,44
18/9/1970;18;9;1970;13,60;20;7,2;0;0;0;0;0;2,5;22;5;32;-4,6;4;;5;8.5;2.4;0,00
19/9/1970;19;9;1970;12,25;25,1;-0,60;0;0;0;1;1;3,1;25;2,6;20;-11,2;19,2;;24;9.0;5.4;7,10
20/9/1970;20;9;1970;12,60;20,1;5,1;0;0;0;0;0;4,8;40;3,1;17;-9,2;19,2;;24;11.5;5.3;3,04
21/9/1970;21;9;1970;13,10;23,2;3;0;0;0;0;0;10,4;86;5;33;-3,2;19,2;;24;19.0;5.0;4,75
22/9/1970;22;9;1970;14,00;20,9;7,1;0;0;0;0;0;10,2;84;3,8;23;-6,3;29,6;;37;18.8;7.4;0,00
23/9/1970;23;9;1970;13,15;23,1;3,2;0;0;0;0;0;10;81;3,7;31;-6,7;1,6;;2;18.5;2.3;4,58
24/9/1970;24;9;1970;13,45;25,1;1,8;0;0;0;0;0;11,1;90;4,2;31;-5,4;1,6;;2;20.1;2.4;5,36
25/9/1970;25;9;1970;14,95;28,1;1,8;0;0;0;0;0;10,3;83;3,6;20;-7,5;1,6;;2;19.2;2.5;4,75
26/9/1970;26;9;1970;12,40;19,8;5;0;0;0;0;0;7,6;61;4,5;29;-4,2;1,6;;2;15.7;2.3;3,24
27/9/1970;27;9;1970;10,55;21,9;-0,80;0;0;0;1;1;8,8;71;6,2;43;0,1;1,6;;2;17.5;2.2;8,25
28/9/1970;28;9;1970;11,15;22,9;-0,60;0;0;0;1;1;10,8;86;6,9;40;1,7;0;;0;20.2;2.2;7,76
29/9/1970;29;9;1970;12,50;26,2;-1,20;0;0;0;1;1;11;88;5,8;31;-0,8;4;;5;20.7;2.8;7,18
30/9/1970;30;9;1970;15,20;20,4;10;0;0;0;0;0;0,7;5;10,6;69;7,7;4;;5;6.5;2.0;0,00
1/10/1970;1;10;1970;14,85;21;8,7;0;0;0;0;0;5,6;44;8;61;3,7;5,6;;7;13.4;2.9;0,00
2/10/1970;2;10;1970;15,50;22,8;8,2;0;0;0;0;0;10,1;80;8,5;51;4,7;16,8;;21;19.8;4.7;0,00
3/10/1970;3;10;1970;17,50;23,3;11,7;0;0;0;0;0;7,5;59;8,4;49;4,5;3,2;;4;16.3;3.0;0,00
4/10/1970;4;10;1970;13,90;18,8;9;0;0;0;0;0;2,7;20;8;55;3,7;0;;0;9.4;1.9;0,00
5/10/1970;5;10;1970;10,15;19,7;0,6;0;0;0;0;0;10,4;82;5,2;54;-2,1;2,4;;3;20.7;2.6;8,04
6/10/1970;6;10;1970;13,55;22,1;5;0;0;0;0;0;5,3;41;6,9;48;1,7;6,4;;8;13.4;3.0;2,81
7/10/1970;7;10;1970;15,05;22,5;7,6;0;0;0;0;0;4,2;33;9;62;5,4;4,8;;6;12.1;2.7;0,00
8/10/1970;8;10;1970;11,00;19,8;2,2;0;0;0;0;0;10,1;79;6,1;48;-0,1;7,2;;9;20.7;8.1;6,55
9/10/1970;9;10;1970;11,75;23,4;0,1;0;0;0;0;0;11,4;89;6,6;50;1,1;2,4;;3;22.7;2.9;7,11
10/10/1970;10;10;1970;13,15;22,3;4;0;0;0;0;0;8,2;63;6,4;47;0,6;2,4;;3;18.0;2.8;3,93
11/10/1970;11;10;1970;14,20;22,9;5,5;0;0;0;0;0;11,8;91;6,9;53;1,6;0;;0;23.4;2.9;2,07
12/10/1970;12;10;1970;16,10;27,4;4,8;0;0;0;0;0;9,8;75;7,2;51;2,3;7,2;;9;20.5;4.0;2,34
13/10/1970;13;10;1970;15,25;28,4;2,1;0;0;0;0;0;11,5;88;7,4;49;2,6;0,8;;1;23.2;3.1;4,47
14/10/1970;14;10;1970;18,55;30;7,1;0;0;0;0;0;11,3;86;7,4;45;2,7;1,6;;2;23.0;3.5;0,00
15/10/1970;15;10;1970;18,55;30;7,1;0;0;0;0;0;9,6;73;8,6;47;4,8;1,6;;2;20.6;3.4;0,00
16/10/1970;16;10;1970;12,60;17,3;7,9;24,1;0;0;0;0;0;0;11,2;71;8,7;2,4;;3;6.4;1.5;0,00
17/10/1970;17;10;1970;13,50;20,7;6,3;0;0;0;0;0;11,7;89;9,2;65;5,7;8;;10;24.1;3.8;1,17
18/10/1970;18;10;1970;15,30;23,2;7,4;0;0;0;0;0;11,9;90;8,5;51;4,7;0,8;;1;24.4;3.4;0,00
19/10/1970;19;10;1970;15,25;26,5;4;0;0;0;0;0;10,5;79;8,7;59;5;1,6;;2;22.4;3.3;3,20
20/10/1970;20;10;1970;19,25;30,3;8,2;0;0;0;0;0;11,9;89;8,2;48;4,1;3,2;;4;24.5;4.2;0,00
21/10/1970;21;10;1970;19,85;28,5;11,2;0;0;0;0;0;5,2;37;9,8;50;6,6;1,6;;2;14.2;3.1;0,00
22/10/1970;22;10;1970;18,25;30,5;6;0;0;0;0;0;11,5;86;7,1;48;2,1;1,6;;2;24.3;3.8;0,98
23/10/1970;23;10;1970;21,20;30;12,4;0;0;0;0;0;9,6;71;9;38;5,5;2,4;;3;21.3;4.0;0,00
24/10/1970;24;10;1970;19,60;28,2;11;0;0;0;0;0;11,7;87;9,5;49;6,2;0;;0;24.8;3.8;0,00
25/10/1970;25;10;1970;14,55;22,7;6,4;0;0;0;0;0;9;66;6,8;49;1,5;7,2;;9;20.6;4.0;0,88
26/10/1970;26;10;1970;16,20;24;8,4;0;0;0;0;0;10;74;7,1;42;2,1;9,6;;12;22.4;4.8;0,00
27/10/1970;27;10;1970;17,60;22;13,2;0;0;0;0;0;6,4;47;10,6;62;7,8;4,8;;6;16.8;3.6;0,00
28/10/1970;28;10;1970;15,45;22,7;8,2;0;0;0;0;0;9,7;71;11,4;68;8,8;2,4;;3;22.0;3.4;0,00
29/10/1970;29;10;1970;15,25;24,3;6,2;0;0;0;0;0;7;51;8,6;54;4,8;0;;0;17.9;2.9;1,06
30/10/1970;30;10;1970;15,70;21,3;10,1;0;0;0;0;0;7,5;54;7,9;47;3,5;3,2;;4;18.6;3.5;0,00
31/10/1970;31;10;1970;15,85;20,2;11,5;0;0;0;0;0;6,8;49;7,8;54;3,4;9,6;;12;17.6;4.3;0,00
1/11/1970;1;11;1970;14,60;23,1;6,1;0;0;0;0;0;7,9;57;8;50;3,7;11,2;;14;19.5;4.4;1,27
2/11/1970;2;11;1970;16,65;25,3;8;0;0;0;0;0;12,7;92;6;38;9,4;6,4;;8;27.2;4.9;0,00
3/11/1970;3;11;1970;14,95;24,5;5,4;0;0;0;0;0;12,5;90;6,3;43;0,5;0,8;;1;26.9;3.8;2,01
4/11/1970;4;11;1970;17,30;28,9;5,7;0;0;0;0;0;11,7;84;7,6;44;3;1,6;;2;25.7;4.1;1,34
5/11/1970;5;11;1970;17,80;27,2;8,4;0;0;0;0;0;11,8;85;8,1;48;4;4,8;;6;26.1;4.7;0,00
6/11/1970;6;11;1970;16,75;25,3;8,2;0;0;0;0;0;12,3;88;8,6;53;4,8;0,8;;1;26.9;4.1;0,00
7/11/1970;7;11;1970;17,45;27,2;7,7;0;0;0;0;0;11,6;83;9,4;54;6;0;;0;25.9;4.0;0,00
8/11/1970;8;11;1970;17,45;23,7;11,2;0;0;0;0;0;4,6;30;8,4;50;4,4;10,4;;13;14.1;4.4;0,00
9/11/1970;9;11;1970;14,25;22,6;5,9;4,4;0;0;0;0;5,9;42;9,9;64;6,8;4,8;;6;16.9;3.2;1,58
10/11/1970;10;11;1970;14,40;17,5;11,3;7,7;0;0;0;0;0;0;12,7;77;10,5;1,6;;2;7.4;1.7;0,00
11/11/1970;11;11;1970;20,80;30,2;11,4;0;0;0;0;0;6,6;46;11,6;63;9,2;6,4;;8;17.9;4.5;0,00
12/11/1970;12;11;1970;18,15;26,2;10,1;0;0;0;0;0;12,7;89;8,3;45;4,3;4;;5;27.8;4.9;0,00
13/11/1970;13;11;1970;18,05;27,7;8,4;0;0;0;0;0;12,9;91;8,5;43;4,7;5,6;;7;28.4;5.2;0,00
14/11/1970;14;11;1970;21,55;30,4;12,7;0;0;0;0;0;12,8;90;9;39;5,5;5,6;;7;28.3;5.7;0,00
15/11/1970;15;11;1970;20,55;29;12,1;0;0;0;0;0;10;70;9,2;43;5,8;14,4;;18;23.8;6.7;0,00
16/11/1970;16;11;1970;15,40;20,3;10,5;0;0;0;0;0;9,6;67;6,9;40;1,8;11,2;;14;23.2;5.3;0,00
17/11/1970;17;11;1970;15,55;23,2;7,9;0;0;0;0;0;13;91;7,6;47;3;3,2;;4;28.9;4.6;0,00
18/11/1970;18;11;1970;14,50;25,8;3,2;0;0;0;0;0;12,5;87;7,2;52;2,3;2,4;;3;28.0;4.3;4,04
19/11/1970;19;11;1970;21,25;30,9;11,6;0;0;0;0;0;10,5;73;10,1;46;7,1;6,4;;8;24.9;5.5;0,00
20/11/1970;20;11;1970;14,55;19,4;9,7;0;0;0;0;0;8,2;57;8,4;53;4,5;2,4;;3;21.2;3.6;0,00
21/11/1970;21;11;1970;15,05;25,3;4,8;0;0;0;0;0;12,9;89;7,3;45;2,5;4;;5;28.8;4.7;2,58
22/11/1970;22;11;1970;21,30;28,3;14,3;0;0;0;0;0;4,7;30;8,3;29;4,2;4;;5;14.9;4.2;0,00
23/11/1970;23;11;1970;20,50;26,2;14,8;0;0;0;0;0;4,7;30;11;44;8,3;1,6;;2;14.9;3.5;0,00
24/11/1970;24;11;1970;21,00;29,2;12,8;0;0;0;0;0;12,2;84;10;48;7;3,2;;4;27.9;5.3;0,00
25/11/1970;25;11;1970;17,20;25,8;8,6;2,2;0;0;0;0;12,2;84;11;59;8,4;2,4;;3;28.0;4.7;0,00
26/11/1970;26;11;1970;18,60;25,1;12,1;0;0;0;0;0;8,6;59;8,4;55;5;8;;10;22.1;5.2;0,00
27/11/1970;27;11;1970;17,50;25,1;9,9;0;0;0;0;0;13;89;8,6;54;4,9;3,2;;4;29.3;5.0;0,00
28/11/1970;28;11;1970;17,95;27,3;8,6;0;0;0;0;0;7,8;53;8,3;47;4,3;10,4;;13;20.7;5.4;0,00
29/11/1970;29;11;1970;16,25;23,4;9,1;0;0;0;0;0;12,5;85;4,8;30;-3,4;4,8;;6;28.5;5.1;0,00
30/11/1970;30;11;1970;13,80;24,7;2,9;0;0;0;0;0;12,5;85;6,1;50;0,1;2,4;;3;28.6;4.4;4,51
1/12/1970;1;12;1970;18,75;25,5;12;0;0;0;0;0;11,1;75;7,4;35;2,7;2,4;;3;26.2;4.8;0,00
2/12/1970;2;12;1970;17,20;29,5;4,9;0;0;0;0;0;12,5;85;6,2;48;0,2;4;;5;28.7;5.1;2,05
3/12/1970;3;12;1970;23,00;29,3;16,7;0;0;0;0;0;7,3;49;9,5;35;6,2;7,2;;9;20.0;5.5;0,00
4/12/1970;4;12;1970;18,85;24,5;13,2;0;0;0;0;0;10,4;70;7,5;37;2,9;5,6;;7;25.2;5.3;0,00
5/12/1970;5;12;1970;16,30;26,5;6,1;0;0;0;0;0;13,2;89;7,9;47;3,6;1,6;;2;29.9;4.7;1,06
6/12/1970;6;12;1970;18,90;31,9;5,9;0;0;0;0;0;13,2;89;10,9;52;8,2;1,6;;2;29.9;5.1;1,02
7/12/1970;7;12;1970;23,95;31,1;16,8;0;0;0;0;0;9,8;66;10,2;47;7,3;5,6;;7;24.3;5.8;0,00
8/12/1970;8;12;1970;20,10;27,8;12,4;0;0;0;0;0;12,7;85;7,9;36;3,6;9,6;;12;29.1;6.6;0,00
9/12/1970;9;12;1970;15,40;22,6;8,2;0;0;0;0;0;4,6;31;7,9;54;3,5;12,8;;16;15.8;4.8;0,00
10/12/1970;10;12;1970;14,00;19,3;8,7;0;0;0;0;0;12,3;83;5,8;38;-0,7;14,4;;18;28.6;6.3;0,00
11/12/1970;11;12;1970;13,25;18,2;8,3;0;0;0;0;0;7,3;48;6,7;49;1,2;11,2;;14;20.0;4.7;0,00
12/12/1970;12;12;1970;15,30;22,9;7,7;0;0;0;0;0;6,7;45;7,3;43;2,5;5,6;;7;19.3;4.2;0,00
13/12/1970;13;12;1970;17,85;26,6;9,1;0;0;0;0;0;13,4;90;9,6;49;6,4;3,2;;4;30.5;5.3;0,00
14/12/1970;14;12;1970;20,15;32,5;7,8;0;0;0;0;0;13,2;88;9,7;49;6,5;4,8;;6;30.0;5.8;0,00
15/12/1970;15;12;1970;22,05;30,9;13,2;0;0;0;0;0;13,3;89;9,9;42;6,8;4;;5;30.3;6.0;0,00
16/12/1970;16;12;1970;21,65;31,9;11,4;0;0;0;0;0;12,9;86;10,7;44;8;8;;10;29.6;6.5;0,00
17/12/1970;17;12;1970;19,70;26,7;12,7;0;0;0;0;0;12,8;86;11;52;8,4;4;;5;29.6;5.5;0,00
18/12/1970;18;12;1970;18,40;28,4;8,4;0;0;0;0;0;13,2;88;10,4;54;7,6;12;;15;30.1;6.5;0,00
19/12/1970;19;12;1970;20,00;29,2;10,8;0;0;0;0;0;13,2;88;9;46;5,5;8,8;;11;30.1;6.5;0,00
20/12/1970;20;12;1970;20,90;28;13,8;0;0;0;0;0;13,2;88;10,3;45;7,4;5,6;;7;30.1;6.1;0,00
21/12/1970;21;12;1970;21,75;30,9;12,6;0;0;0;0;0;13,2;88;12,2;46;9,9;4;;5;30.1;5.9;0,00
22/12/1970;22;12;1970;21,60;29,9;13,3;0;0;0;0;0;7,8;52;12,4;53;10,2;9,6;;12;21.2;5.6;0,00
23/12/1970;23;12;1970;24,85;30,9;18,8;0;0;0;0;0;4,3;28;12,1;42;9,8;9,6;;12;15.2;5.6;0,00
24/12/1970;24;12;1970;26,35;34;18,7;0;0;0;0;0;12,7;85;10,4;32;7,5;13,6;;17;29.4;8.5;0,00
25/12/1970;25;12;1970;21,65;29,8;13,5;0;0;0;0;0;10,8;72;9,4;42;6;6,4;;8;26.1;5.9;0,00
26/12/1970;26;12;1970;18,30;23,5;13,1;0;0;0;0;0;6,8;46;8,3;43;4,2;4;;5;19.6;4.4;0,00
27/12/1970;27;12;1970;15,30;22,7;7,9;0;0;0;0;0;13,2;88;5,6;35;-1,2;7,2;;9;30.1;5.6;0,00
28/12/1970;28;12;1970;16,90;23,5;10,3;2,8;0;0;0;0;10,3;69;6,6;38;1,1;4;;5;25.4;4.8;0,00
29/12/1970;29;12;1970;17,25;23,8;10,7;0;0;0;0;0;7,7;51;8,2;48;4,1;4,8;;6;20.9;4.5;0,00
30/12/1970;30;12;1970;16,50;24,9;8,1;0;0;0;0;0;11,5;77;7,7;45;3,2;2,4;;3;27.3;4.7;0,00
31/12/1970;31;12;1970;19,65;29,3;10;0;0;0;0;0;13,3;89;7,1;40;2,1;3,2;;4;30.3;5.5;0,00
1/1/1971;1;1;1971;21,95;32,1;11,8;0;0;0;0;0;13,2;89;10,1;39;7,1;3,2;;4;30.3;5.8;0,00
2/1/1971;2;1;1971;24,30;32;16,6;0;0;0;0;0;12,9;87;6,9;24;1,7;7,2;;9;29.7;6.8;0,00
3/1/1971;3;1;1971;17,65;21,5;13,8;0;0;0;0;0;12,3;83;7,4;33;2,7;9,6;;12;28.7;6.1;0,00
4/1/1971;4;1;1971;18,90;26,1;11,7;0;0;0;0;0;7,8;52;8;37;3,8;7,2;;9;21.0;5.1;0,00
5/1/1971;5;1;1971;22,35;28,1;16,6;0;0;0;0;0;6;40;9,1;34;5,6;14,4;;18;18.0;6.7;0,00
6/1/1971;6;1;1971;20,45;27,6;13,3;0;0;0;0;0;9,5;64;6,8;31;1,5;7,2;;9;23.9;5.7;0,00
7/1/1971;7;1;1971;18,75;25,4;12,1;0;0;0;0;0;6,3;42;7,7;37;3,2;8;;10;18.4;5.0;0,00
8/1/1971;8;1;1971;15,30;22,1;8,5;0;0;0;0;0;12,6;85;7,1;40;2,1;6,4;;8;29.0;5.2;0,00
9/1/1971;9;1;1971;14,75;18,8;10,7;0;0;0;0;0;0,3;2;10;55;7;3,2;;4;8.5;2.4;0,00
10/1/1971;10;1;1971;14,65;23,5;5,8;0;0;0;0;0;12,5;85;8,3;49;4,3;6,4;;8;28.9;5.0;1,63
11/1/1971;11;1;1971;18,30;27,9;8,7;0;0;0;0;0;13;88;8,8;44;5,1;4;;5;29.5;5.3;0,00
12/1/1971;12;1;1971;22,55;29,6;15,5;0;0;0;0;0;10,5;71;5,3;20;-1,9;8,8;;11;25.3;6.5;0,00
13/1/1971;13;1;1971;22,40;31,3;13,5;0;0;0;0;0;11,1;75;10;35;7;4,8;;6;26.2;5.6;0,00
14/1/1971;14;1;1971;22,80;32,2;13,4;0;0;0;0;0;13,1;89;7,1;27;2,1;10,4;;13;29.6;7.2;0,00
15/1/1971;15;1;1971;22,55;32;13,1;0;0;0;0;0;13;89;9,2;32;5,8;7,2;;9;29.5;6.5;0,00
16/1/1971;16;1;1971;23,15;32,3;14;0;0;0;0;0;13;89;10,2;36;7,3;5,6;;7;29.4;6.2;0,00
17/1/1971;17;1;1971;23,05;31,2;14,9;0;0;0;0;0;10,1;69;11,1;38;8,5;8,8;;11;24.5;6.2;0,00
18/1/1971;18;1;1971;18,25;26,2;10,3;0;0;0;0;0;11,1;76;8,8;38;5,1;3,2;;4;26.2;4.8;0,00
19/1/1971;19;1;1971;19,65;26,7;12,6;0;0;0;0;0;10,2;70;8,9;40;5,3;16;;20;24.6;6.9;0,00
20/1/1971;20;1;1971;22,55;29,5;15,6;0;0;0;0;0;6,9;47;7,6;27;3;22,4;;28;19.1;8.7;0,00
21/1/1971;21;1;1971;20,40;31,1;9,7;0;0;0;0;0;12,8;88;5,1;23;-2,5;11,2;;14;28.8;6.9;0,00
22/1/1971;22;1;1971;21,95;30,6;13,3;0;0;0;0;0;12,8;88;6,9;24;1,7;8,8;;11;28.7;6.6;0,00
23/1/1971;23;1;1971;15,75;22,9;8,6;0;0;0;0;0;11,7;81;6,5;37;0,9;8;;10;26.9;5.3;0,00
24/1/1971;24;1;1971;16,00;26,1;5,9;0;0;0;0;0;13;90;7,5;46;2,9;4,8;;6;29.0;4.9;1,31
25/1/1971;25;1;1971;19,25;32,4;6,1;0;0;0;0;0;12,8;89;7,4;40;2,7;10,4;;13;28.6;6.4;0,82
26/1/1971;26;1;1971;19,60;28,4;10,8;0;0;0;0;0;12,9;89;9,3;40;5,9;4,8;;6;28.5;5.4;0,00
27/1/1971;27;1;1971;18,35;27;9,7;0;0;0;0;0;12,9;90;6,7;32;1,3;1,6;;2;28.6;4.6;0,00
28/1/1971;28;1;1971;19,30;25,8;12,8;0;0;0;0;0;8,4;61;6,7;31;1,3;8,8;;11;21.8;5.5;0,00
29/1/1971;29;1;1971;16,90;24,2;9,6;0;0;0;0;0;11;77;7,7;40;3,2;2,4;;3;25.4;4.3;0,00
30/1/1971;30;1;1971;19,90;27,2;12,6;0;0;0;0;0;9,3;65;10,3;47;7,4;4,8;;6;22.5;4.7;0,00
31/1/1971;31;1;1971;20,60;29,2;12;0;0;0;0;0;11,1;78;8,3;35;4,3;9,6;;12;25.4;6.0;0,00
1/2/1971;1;2;1971;20,45;28,8;12,1;0;0;0;0;0;11,7;82;10,2;41;7,3;7,2;;9;26.2;5.5;0,00
2/2/1971;2;2;1971;22,50;31,1;13,9;0;0;0;0;0;12,5;88;11,1;92;8,5;12,8;;16;27.5;6.9;0,00
3/2/1971;3;2;1971;21,95;26,8;17,1;0;0;0;0;0;3,4;24;11,6;39;9,2;8,8;;11;12.9;4.5;0,00
4/2/1971;4;2;1971;17,40;23,2;11,6;0;0;0;0;0;3,7;26;9,7;48;6,5;8;;10;13.3;3.8;0,00
5/2/1971;5;2;1971;14,95;19,5;10,4;0;0;0;0;0;12,7;91;5,6;36;-1,2;12;;15;27.8;5.8;0,00
6/2/1971;6;2;1971;14,30;26,4;2,2;0;0;0;0;0;12,5;89;6,3;42;0,4;4,8;;6;27.2;4.4;4,76
7/2/1971;7;2;1971;16,50;23,9;9,1;0;0;0;0;0;12,5;89;8,6;43;4,8;10,4;;13;27.1;5.4;0,00
8/2/1971;8;2;1971;14,80;24,2;5,4;0;0;0;0;0;11,8;85;7;42;1,9;4,8;;6;26.0;4.3;2,04
9/2/1971;9;2;1971;13,55;23,3;3,8;0;0;0;0;0;12,6;91;7,3;49;2,5;0;;0;27.2;3.6;3,94
10/2/1971;10;2;1971;17,85;31,2;4,5;0;0;0;0;0;12,5;91;9,2;43;5,8;0;;0;27.1;4.0;2,25
11/2/1971;11;2;1971;22,00;30,8;13,2;0;0;0;0;0;10,3;75;6,7;24;1,3;16;;20;23.5;7.4;0,00
12/2/1971;12;2;1971;16,70;21,8;11,6;0,6;0;0;0;0;8,6;62;5,6;30;-1,2;7,2;;9;20.5;4.6;0,00
13/2/1971;13;2;1971;17,90;27;8,8;0;0;0;0;0;9,8;72;8,1;43;3,9;12;;15;22.6;5.5;0,00
14/2/1971;14;2;1971;19,05;27,9;10,2;0;0;0;0;0;12,5;91;8,9;44;5,3;1,6;;2;26.5;4.3;0,00
15/2/1971;15;2;1971;21,65;33;10,3;0;0;0;0;0;12,3;91;8,9;33;5,3;0,8;;1;26.3;4.3;0,00
16/2/1971;16;2;1971;25,75;34,8;16,7;3,1;0;0;0;0;11,5;85;16,3;47;14,3;7,2;;9;24.9;5.8;0,00
17/2/1971;17;2;1971;24,75;31,3;18,2;0;0;0;0;0;11,7;86;12,5;40;10,3;4;;5;25.0;5.2;0,00
18/2/1971;18;2;1971;12,95;20,9;5;0;0;0;0;0;11,4;85;7,5;45;2,9;8,8;;11;24.6;4.2;3,02
19/2/1971;19;2;1971;13,55;24,9;2,2;0;0;0;0;0;12,3;91;7,5;54;2,9;0,8;;1;25.7;3.4;5,07
20/2/1971;20;2;1971;15,20;25,1;5,3;0;0;0;0;0;11,6;87;8,9;53;5,3;0;;0;24.7;3.4;2,06
21/2/1971;21;2;1971;18,05;30,2;5,9;0;0;0;0;0;10,1;75;10;52;7;0;;0;22.1;3.4;1,09
22/2/1971;22;2;1971;21,10;30,9;11,3;0;0;0;0;0;9,4;70;9,4;38;6,1;2,4;;3;20.9;4.0;0,00
23/2/1971;23;2;1971;15,60;22,6;8,6;0;0;0;0;0;12;90;7,4;40;2,7;1,6;;2;24.8;3.6;0,00
24/2/1971;24;2;1971;16,40;28,6;4,2;0;0;0;0;0;12;90;5,7;35;-1;2,4;;3;24.7;3.7;2,75
25/2/1971;25;2;1971;22,30;30,8;13,8;0;0;0;0;0;11,4;87;8,2;28;4,1;4,8;;6;23.9;4.7;0,00
26/2/1971;26;2;1971;24,05;31;17,1;0;0;0;0;0;11,4;87;9,7;33;6,5;5,6;;7;23.7;5.0;0,00
27/2/1971;27;2;1971;24,15;31,4;16,9;0;0;0;0;0;11,5;87;12;40;9,7;2,4;;3;23.6;4.4;0,00
28/2/1971;28;2;1971;24,05;30,8;17,3;0;0;0;0;0;11,5;88;15,7;52;13,7;11,2;;14;23.6;5.7;0,00
1/3/1971;1;3;1971;24,20;31,3;17,1;0;0;0;0;0;11,2;86;15,1;49;13,1;0;;0;23.0;4.0;0,00
