sector_id;sector_nombre;variable_id;actividad_producto_nombre;indicador;unidad_de_medida;fuente;frecuencia_nombre;cobertura_nombre;alcance_tipo;alcance_id;alcance_nombre;indice_tiempo;valor
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-01-01;3533
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-02-01;16981
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-03-01;30127
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-04-01;28642
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-05-01;23777
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-06-01;11277
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-07-01;5558
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-08-01;5550
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-09-01;5899
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-10-01;6062
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-11-01;6621
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2013-12-01;7187
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2014-01-01;6194
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2014-02-01;18300
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2014-03-01;24168
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2014-04-01;23045
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2014-05-01;20173
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2014-06-01;10177
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2014-07-01;5699
23;FALSO;337;FALSO;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2014-08-01;6439
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-01-01;1745
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-02-01;4702
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-03-01;9008
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-04-01;9719
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-05-01;13674
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-06-01;11657
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-07-01;4950
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-08-01;3467
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-09-01;3003
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-10-01;3452
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-11-01;2892
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2017-12-01;3180
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-01-01;2508
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-02-01;5138
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-03-01;14675
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-04-01;12984
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-05-01;21651
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-06-01;11550
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-07-01;6284
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-08-01;4468
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-09-01;4434
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-10-01;4037
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-11-01;3787
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2018-12-01;2911
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-01-01;2028
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-02-01;4650
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-03-01;7666
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-04-01;14171
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-05-01;21807
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-06-01;11853
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-07-01;7120
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-08-01;5472
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-09-01;6057
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-10-01;6202
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-11-01;6455
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2019-12-01;5715
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-01-01;4215
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-02-01;6290
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-03-01;11729
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-04-01;12062
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-05-01;17326
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-06-01;13683
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-07-01;7481
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-08-01;6227
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-09-01;5016
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-10-01;4546
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-11-01;4595
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2020-12-01;4036
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-01-01;2513
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-02-01;4305
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-03-01;8308
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-04-01;8945
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-05-01;16225
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-06-01;9947
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-07-01;5376
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-08-01;5030
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-09-01;5581
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-10-01;3802
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-11-01;3602
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2021-12-01;4564
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-01-01;2578
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-02-01;3378
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-03-01;6444
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-04-01;6879
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-05-01;11323
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-06-01;7345
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-07-01;4996
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-08-01;4601
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-09-01;5096
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-10-01;3659
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-11-01;3787
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2022-12-01;3838
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2023-01-01;1853
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2023-02-01;3506
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2023-03-01;6858
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2023-04-01;5885
23;FALSO;338;FALSO;FALSO;tn;SENASA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2023-05-01;9774
23;FALSO;339;Manzana_Industria;FALSO;tn;FUNBAPA;Anual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;1996-01-01;408992
23;FALSO;339;Manzana_Industria;FALSO;tn;FUNBAPA;Anual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;1997-01-01;420906
23;FALSO;339;Manzana_Industria;FALSO;tn;FUNBAPA;Anual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;1998-01-01;375329
23;FALSO;339;Manzana_Industria;FALSO;tn;FUNBAPA;Anual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;1999-01-01;597292
23;FALSO;339;Manzana_Industria;FALSO;tn;FUNBAPA;Anual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2000-01-01;269553
23;FALSO;339;Manzana_Industria;FALSO;tn;FUNBAPA;Anual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2001-01-01;274917
23;FALSO;339;Manzana_Industria;FALSO;tn;FUNBAPA;Anual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2002-01-01;243438
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-01-01;1393
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-02-01;31064
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-03-01;118962
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-04-01;114272
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-05-01;49937
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-06-01;23013
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-07-01;8740
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-08-01;9999
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-09-01;8930
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-10-01;5534
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-11-01;6902
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2003-12-01;4765
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-01-01;2029,86
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-02-01;51965,59
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-03-01;128982,78
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-04-01;85040,83
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-05-01;27771,39
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-06-01;12428,24
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-07-01;7689,72
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-08-01;7268,46
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-09-01;6425,89
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-10-01;7472,42
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-11-01;6754,66
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2004-12-01;6076,08
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-01-01;4730,04
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-02-01;29737,38
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-03-01;148536,85
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-04-01;133251,29
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-05-01;56695,07
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-06-01;17106,72
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-07-01;12403,87
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-08-01;7359,34
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-09-01;14527,21
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-10-01;10192,93
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-11-01;10445,26
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2005-12-01;6858,66
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-01-01;3764,34
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-02-01;30324,46
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-03-01;132749,16
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-04-01;150221,17
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-05-01;58092,4
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-06-01;16364,36
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-07-01;7096,04
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-08-01;8616,81
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-09-01;6980,16
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-10-01;6534,11
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-11-01;5387,37
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2006-12-01;5172,96
23;FALSO;340;Manzana_Industria;FALSO;tn;FUNBAPA;Mensual;FALSO;REGION PROTEGIDA PATAGONICA;97;REGION PROTEGIDA PATAGONICA;2007-01-01;5023,7
